sample_id	chrom	start	end	cn_a	cn_b
2_S2_C153	chr14	91627936	96629947	2	0
2_S2_C153	chr14	96879947	107118565	3	0
2_S2_C153	chr15	1	102279257	2	0
2_S2_C153	chr16	1	34866227	2	1
2_S2_C153	chr16	35116227	60796920	2	1
2_S2_C153	chr16	61046920	90104086	2	2
2_S2_C153	chr17	1	20917988	2	0
2_S2_C153	chr17	22037717	37744705	2	0
2_S2_C153	chr17	37994705	80950489	2	0
2_S2_C153	chr18	1	13869915	3	0
2_S2_C153	chr18	14119915	77797547	2	1
2_S2_C153	chr19	1	16309276	3	0
2_S2_C153	chr19	16559276	18965829	3	2
2_S2_C153	chr19	19215829	24113813	3	1
2_S2_C153	chr19	24363813	58800333	2	1
2_S2_C153	chr20	1	25388095	2	2
2_S2_C153	chr20	25638095	62119280	2	2
2_S2_C153	chr21	1	47879225	2	1
2_S2_C153	chr22	1	50727844	2	0
2_S2_C153	chrX	2589197	45662873	2	0
2_S2_C153	chrX	45912873	58100939	2	0
2_S2_C153	chrX	69769132	154938160	3	0
2_S2_C155	chr1	1	20033345	2	0
2_S2_C155	chr1	20283345	104371959	2	1
2_S2_C155	chr1	104621959	118054841	2	0
2_S2_C155	chr1	118304841	120291655	5	2
2_S2_C155	chr1	120541655	188974205	3	2
2_S2_C155	chr1	189224205	248234141	2	1
2_S2_C155	chr2	1	20566626	4	3
2_S2_C155	chr2	20816626	22517503	3	1
2_S2_C155	chr2	22767503	82241544	2	1
2_S2_C155	chr2	82491544	89074867	8	2
2_S2_C155	chr2	89324867	196111610	2	2
2_S2_C155	chr2	196361610	242637536	2	1
2_S2_C155	chr3	1	89999669	2	0
2_S2_C155	chr3	90249669	197339330	2	2
2_S2_C155	chr4	1	8680548	2	0
2_S2_C155	chr4	8930548	48806634	2	0
2_S2_C155	chr4	49056634	80783051	2	1
2_S2_C155	chr4	81033051	163584523	2	1
2_S2_C155	chr4	163834523	190845177	3	2
2_S2_C155	chr5	1	1482027	3	2
2_S2_C155	chr5	1732027	45951245	2	2
2_S2_C155	chr5	46201245	159987445	2	0
2_S2_C155	chr5	160237445	180599194	4	0
2_S2_C155	chr6	1	40753750	2	2
2_S2_C155	chr6	41003750	46943077	9	2
2_S2_C155	chr6	47193077	57484444	4	2
2_S2_C155	chr6	57734444	95211510	2	2
2_S2_C155	chr6	95461510	158711367	2	1
2_S2_C155	chr6	158961367	170483369	2	2
2_S2_C155	chr7	1	2566124	3	2
2_S2_C155	chr7	2816124	52793484	2	2
2_S2_C155	chr7	53043484	57344929	2	2
2_S2_C155	chr7	57594929	78997265	2	2
2_S2_C155	chr7	79247265	99384835	4	3
2_S2_C155	chr7	99634835	158953939	5	3
2_S2_C155	chr8	1	43464189	2	2
2_S2_C155	chr8	43714189	146232982	2	2
2_S2_C155	chr9	1	38455271	2	0
2_S2_C155	chr9	38705271	77484350	4	4
2_S2_C155	chr9	77734350	91201591	4	2
2_S2_C155	chr9	92318713	95194848	4	0
2_S2_C155	chr9	95444848	110089204	2	0
2_S2_C155	chr9	110339204	126253465	4	2
2_S2_C155	chr9	126503465	136798467	2	0
2_S2_C155	chr9	137048467	140652749	1	0
2_S2_C155	chr10	1	25935893	5	2
2_S2_C155	chr10	26185893	38238878	4	2
2_S2_C155	chr10	38488878	107406270	3	2
2_S2_C155	chr10	107656270	134971887	3	2
2_S2_C155	chr11	1	50467823	2	1
2_S2_C155	chr11	50717823	103641583	2	1
2_S2_C155	chr11	103891583	134714034	2	1
2_S2_C155	chr12	1	8895671	6	2
2_S2_C155	chr12	9145671	25168152	3	2
2_S2_C155	chr12	25418152	32876402	5	2
2_S2_C155	chr12	33126402	34541833	4	1
2_S2_C155	chr12	34791833	133124839	2	0
2_S2_C155	chr13	1	115048768	2	0
2_S2_C155	chr14	1	91377936	2	2
2_S2_C155	chr14	91627936	96629947	2	0
2_S2_C155	chr14	96879947	107118565	3	0
2_S2_C155	chr15	1	102279257	2	0
2_S2_C155	chr16	1	34866227	2	1
2_S2_C155	chr16	35116227	60796920	2	1
2_S2_C155	chr16	61046920	90104086	2	2
2_S2_C155	chr17	1	20917988	2	0
2_S2_C155	chr17	22037717	37744705	2	0
2_S2_C155	chr17	37994705	80950489	2	0
2_S2_C155	chr18	1	13869915	3	0
2_S2_C155	chr18	14119915	77797547	2	1
2_S2_C155	chr19	1	16309276	2	0
2_S2_C155	chr19	16559276	18965829	4	1
2_S2_C155	chr19	19215829	24113813	2	1
2_S2_C155	chr19	24363813	58800333	2	1
2_S2_C155	chr20	1	25388095	2	2
2_S2_C155	chr20	25638095	62119280	2	2
2_S2_C155	chr21	1	47879225	2	1
2_S2_C155	chr22	1	50727844	2	0
2_S2_C155	chrX	2589197	45662873	2	0
2_S2_C155	chrX	45912873	58100939	2	0
2_S2_C155	chrX	69769132	154938160	3	0
2_S2_C156	chr1	1	20033345	2	0
2_S2_C156	chr1	20283345	104371959	2	1
2_S2_C156	chr1	104621959	118054841	2	0
2_S2_C156	chr1	118304841	120291655	5	1
2_S2_C156	chr1	120541655	188974205	3	2
2_S2_C156	chr1	189224205	248234141	2	1
2_S2_C156	chr2	1	20566626	4	3
2_S2_C156	chr2	20816626	22517503	4	1
2_S2_C156	chr2	22767503	82241544	2	1
2_S2_C156	chr2	82491544	89074867	8	2
2_S2_C156	chr2	89324867	196111610	2	2
2_S2_C156	chr2	196361610	242637536	2	1
2_S2_C156	chr3	1	89999669	2	0
2_S2_C156	chr3	90249669	197339330	2	2
2_S2_C156	chr4	1	8680548	2	0
2_S2_C156	chr4	8930548	48806634	2	0
2_S2_C156	chr4	49056634	80783051	2	1
2_S2_C156	chr4	81033051	163584523	2	1
2_S2_C156	chr4	163834523	190845177	3	2
2_S2_C156	chr5	1	1482027	3	2
2_S2_C156	chr5	1732027	45951245	2	2
2_S2_C156	chr5	46201245	159987445	2	0
2_S2_C156	chr5	160237445	180599194	4	0
2_S2_C156	chr6	1	40753750	2	2
2_S2_C156	chr6	41003750	46943077	8	2
2_S2_C156	chr6	47193077	57484444	5	2
2_S2_C156	chr6	57734444	95211510	2	2
2_S2_C156	chr6	95461510	158711367	2	1
2_S2_C156	chr6	158961367	170483369	2	2
2_S2_C156	chr7	1	2566124	3	2
2_S2_C156	chr7	2816124	52793484	2	2
2_S2_C156	chr7	53043484	57344929	3	1
2_S2_C156	chr7	57594929	78997265	2	2
2_S2_C156	chr7	79247265	99384835	4	3
2_S2_C156	chr7	99634835	158953939	5	3
2_S2_C156	chr8	1	43464189	2	2
2_S2_C156	chr8	43714189	146232982	2	2
2_S2_C156	chr9	1	38455271	2	0
2_S2_C156	chr9	38705271	77484350	4	0
2_S2_C156	chr9	77734350	91201591	2	0
2_S2_C156	chr9	92318713	95194848	4	0
2_S2_C156	chr9	95444848	110089204	2	0
2_S2_C156	chr9	110339204	126253465	2	0
2_S2_C156	chr9	126503465	136798467	2	0
2_S2_C156	chr9	137048467	140652749	1	0
2_S2_C156	chr10	1	25935893	5	2
2_S2_C156	chr10	26185893	38238878	4	2
2_S2_C156	chr10	38488878	107406270	3	2
2_S2_C156	chr10	107656270	134971887	3	2
2_S2_C156	chr11	1	50467823	2	1
2_S2_C156	chr11	50717823	103641583	2	1
2_S2_C156	chr11	103891583	134714034	2	1
2_S2_C156	chr12	1	8895671	6	2
2_S2_C156	chr12	9145671	25168152	3	2
2_S2_C156	chr12	25418152	32876402	5	2
2_S2_C156	chr12	33126402	34541833	3	1
2_S2_C156	chr12	34791833	133124839	2	0
2_S2_C156	chr13	1	115048768	2	0
2_S2_C156	chr14	1	91377936	2	2
2_S2_C156	chr14	91627936	96629947	2	0
2_S2_C156	chr14	96879947	107118565	3	0
2_S2_C156	chr15	1	102279257	2	0
2_S2_C156	chr16	1	34866227	2	1
2_S2_C156	chr16	35116227	60796920	2	1
2_S2_C156	chr16	61046920	90104086	2	2
2_S2_C156	chr17	1	20917988	2	0
2_S2_C156	chr17	22037717	37744705	2	0
2_S2_C156	chr17	37994705	80950489	2	0
2_S2_C156	chr18	1	13869915	3	0
2_S2_C156	chr18	14119915	77797547	2	1
2_S2_C156	chr19	1	16309276	2	0
2_S2_C156	chr19	16559276	18965829	3	1
2_S2_C156	chr19	19215829	24113813	3	1
2_S2_C156	chr19	24363813	58800333	2	1
2_S2_C156	chr20	1	25388095	2	2
2_S2_C156	chr20	25638095	62119280	2	2
2_S2_C156	chr21	1	47879225	2	1
2_S2_C156	chr22	1	50727844	2	0
2_S2_C156	chrX	2589197	45662873	2	0
2_S2_C156	chrX	45912873	58100939	2	0
2_S2_C156	chrX	69769132	154938160	3	0
2_S2_C157	chr1	1	20033345	2	0
2_S2_C157	chr1	20283345	104371959	2	1
2_S2_C157	chr1	104621959	118054841	2	0
2_S2_C157	chr1	118304841	120291655	4	3
2_S2_C157	chr1	120541655	188974205	3	2
2_S2_C157	chr1	189224205	248234141	2	1
2_S2_C157	chr2	1	20566626	4	3
2_S2_C157	chr2	20816626	22517503	4	1
2_S2_C157	chr2	22767503	82241544	2	1
2_S2_C157	chr2	82491544	89074867	8	2
2_S2_C157	chr2	89324867	196111610	2	2
2_S2_C157	chr2	196361610	242637536	2	1
2_S2_C157	chr3	1	89999669	2	0
2_S2_C157	chr3	90249669	197339330	2	2
2_S2_C157	chr4	1	8680548	2	0
2_S2_C157	chr4	8930548	48806634	2	0
2_S2_C157	chr4	49056634	80783051	2	1
2_S2_C157	chr4	81033051	163584523	2	1
2_S2_C157	chr4	163834523	190845177	3	2
2_S2_C157	chr5	1	1482027	3	2
2_S2_C157	chr5	1732027	45951245	2	2
2_S2_C157	chr5	46201245	159987445	2	0
2_S2_C157	chr5	160237445	180599194	3	1
2_S2_C157	chr6	1	40753750	2	2
2_S2_C157	chr6	41003750	46943077	9	2
2_S2_C157	chr6	47193077	57484444	4	2
2_S2_C157	chr6	57734444	95211510	2	2
2_S2_C157	chr6	95461510	158711367	2	1
2_S2_C157	chr6	158961367	170483369	2	2
2_S2_C157	chr7	1	2566124	3	2
2_S2_C157	chr7	2816124	52793484	2	2
2_S2_C157	chr7	53043484	57344929	2	2
2_S2_C157	chr7	57594929	78997265	2	2
2_S2_C157	chr7	79247265	99384835	4	3
2_S2_C157	chr7	99634835	158953939	5	3
2_S2_C157	chr8	1	43464189	2	2
2_S2_C157	chr8	43714189	146232982	2	2
2_S2_C157	chr9	1	38455271	2	0
2_S2_C157	chr9	38705271	77484350	4	1
2_S2_C157	chr9	77734350	91201591	2	1
2_S2_C157	chr9	92318713	95194848	4	0
2_S2_C157	chr9	95444848	110089204	2	0
2_S2_C157	chr9	110339204	126253465	2	1
2_S2_C157	chr9	126503465	136798467	2	0
2_S2_C157	chr9	137048467	140652749	1	0
2_S2_C157	chr10	1	25935893	5	2
2_S2_C157	chr10	26185893	38238878	4	2
2_S2_C157	chr10	38488878	107406270	3	2
2_S2_C157	chr10	107656270	134971887	4	2
2_S2_C157	chr11	1	50467823	2	1
2_S2_C157	chr11	50717823	103641583	2	1
2_S2_C157	chr11	103891583	134714034	2	1
2_S2_C157	chr12	1	8895671	8	2
2_S2_C157	chr12	9145671	25168152	4	2
2_S2_C157	chr12	25418152	32876402	5	2
2_S2_C157	chr12	33126402	34541833	3	2
2_S2_C157	chr12	34791833	133124839	2	0
2_S2_C157	chr13	1	115048768	2	0
2_S2_C157	chr14	1	91377936	2	2
2_S2_C157	chr14	91627936	96629947	2	0
2_S2_C157	chr14	96879947	107118565	3	0
2_S2_C157	chr15	1	102279257	2	0
2_S2_C157	chr16	1	34866227	2	1
2_S2_C157	chr16	35116227	60796920	2	1
2_S2_C157	chr16	61046920	90104086	2	1
2_S2_C157	chr17	1	20917988	2	0
2_S2_C157	chr17	22037717	37744705	2	0
2_S2_C157	chr17	37994705	80950489	2	0
2_S2_C157	chr18	1	13869915	3	0
2_S2_C157	chr18	14119915	77797547	2	1
2_S2_C157	chr19	1	16309276	3	0
2_S2_C157	chr19	16559276	18965829	3	2
2_S2_C157	chr19	19215829	24113813	2	1
2_S2_C157	chr19	24363813	58800333	2	1
2_S2_C157	chr20	1	25388095	2	2
2_S2_C157	chr20	25638095	62119280	2	2
2_S2_C157	chr21	1	47879225	2	1
2_S2_C157	chr22	1	50727844	2	0
2_S2_C157	chrX	2589197	45662873	2	0
2_S2_C157	chrX	45912873	58100939	2	0
2_S2_C157	chrX	69769132	154938160	3	0
2_S2_C158	chr1	1	20033345	2	0
2_S2_C158	chr1	20283345	104371959	2	1
2_S2_C158	chr1	104621959	118054841	2	0
2_S2_C158	chr1	118304841	120291655	4	2
2_S2_C158	chr1	120541655	188974205	3	2
2_S2_C158	chr1	189224205	248234141	2	1
2_S2_C158	chr2	1	20566626	4	3
2_S2_C158	chr2	20816626	22517503	3	2
2_S2_C158	chr2	22767503	82241544	2	1
2_S2_C158	chr2	82491544	89074867	7	2
2_S2_C158	chr2	89324867	196111610	2	2
2_S2_C158	chr2	196361610	242637536	2	1
2_S2_C158	chr3	1	89999669	2	0
2_S2_C158	chr3	90249669	197339330	2	2
2_S2_C158	chr4	1	8680548	2	0
2_S2_C158	chr4	8930548	48806634	2	0
2_S2_C158	chr4	49056634	80783051	2	1
2_S2_C158	chr4	81033051	163584523	2	1
2_S2_C158	chr4	163834523	190845177	3	2
2_S2_C158	chr5	1	1482027	3	2
2_S2_C158	chr5	1732027	45951245	2	2
2_S2_C158	chr5	46201245	159987445	2	0
2_S2_C158	chr5	160237445	180599194	4	0
2_S2_C158	chr6	1	40753750	2	2
2_S2_C158	chr6	41003750	46943077	9	2
2_S2_C158	chr6	47193077	57484444	4	2
2_S2_C158	chr6	57734444	95211510	2	2
2_S2_C158	chr6	95461510	158711367	2	1
2_S2_C158	chr6	158961367	170483369	3	1
2_S2_C158	chr7	1	2566124	4	1
2_S2_C158	chr7	2816124	52793484	2	2
2_S2_C158	chr7	53043484	57344929	2	2
2_S2_C158	chr7	57594929	78997265	2	2
2_S2_C158	chr7	79247265	99384835	4	3
2_S2_C158	chr7	99634835	158953939	5	3
2_S2_C158	chr8	1	43464189	2	2
2_S2_C158	chr8	43714189	146232982	2	2
2_S2_C158	chr9	1	38455271	2	0
2_S2_C158	chr9	38705271	77484350	4	1
2_S2_C158	chr9	77734350	91201591	2	1
2_S2_C158	chr9	92318713	95194848	4	0
2_S2_C158	chr9	95444848	110089204	2	0
2_S2_C158	chr9	110339204	126253465	2	1
2_S2_C158	chr9	126503465	136798467	2	0
2_S2_C158	chr9	137048467	140652749	1	0
2_S2_C158	chr10	1	25935893	5	2
2_S2_C158	chr10	26185893	38238878	4	2
2_S2_C158	chr10	38488878	107406270	3	2
2_S2_C158	chr10	107656270	134971887	3	2
2_S2_C158	chr11	1	50467823	2	1
2_S2_C158	chr11	50717823	103641583	2	1
2_S2_C158	chr11	103891583	134714034	2	1
2_S2_C158	chr12	1	8895671	6	2
2_S2_C158	chr12	9145671	25168152	3	2
2_S2_C158	chr12	25418152	32876402	5	2
2_S2_C158	chr12	33126402	34541833	3	1
2_S2_C158	chr12	34791833	133124839	2	0
2_S2_C158	chr13	1	115048768	2	0
2_S2_C158	chr14	1	91377936	2	2
2_S2_C158	chr14	91627936	96629947	2	0
2_S2_C158	chr14	96879947	107118565	3	0
2_S2_C158	chr15	1	102279257	2	0
2_S2_C158	chr16	1	34866227	2	1
2_S2_C158	chr16	35116227	60796920	2	1
2_S2_C158	chr16	61046920	90104086	2	2
2_S2_C158	chr17	1	20917988	2	0
2_S2_C158	chr17	22037717	37744705	2	0
2_S2_C158	chr17	37994705	80950489	2	0
2_S2_C158	chr18	1	13869915	3	0
2_S2_C158	chr18	14119915	77797547	2	1
2_S2_C158	chr19	1	16309276	2	0
2_S2_C158	chr19	16559276	18965829	4	1
2_S2_C158	chr19	19215829	24113813	2	2
2_S2_C158	chr19	24363813	58800333	2	1
2_S2_C158	chr20	1	25388095	2	2
2_S2_C158	chr20	25638095	62119280	2	2
2_S2_C158	chr21	1	47879225	2	1
2_S2_C158	chr22	1	50727844	2	0
2_S2_C158	chrX	2589197	45662873	2	0
2_S2_C158	chrX	45912873	58100939	2	0
2_S2_C158	chrX	69769132	154938160	3	0
2_S2_C159	chr1	1	20033345	2	0
2_S2_C159	chr1	20283345	104371959	2	1
2_S2_C159	chr1	104621959	118054841	2	0
2_S2_C159	chr1	118304841	120291655	5	1
2_S2_C159	chr1	120541655	188974205	4	2
2_S2_C159	chr1	189224205	248234141	2	2
2_S2_C159	chr2	1	20566626	4	3
2_S2_C159	chr2	20816626	22517503	3	2
2_S2_C159	chr2	22767503	82241544	2	1
2_S2_C159	chr2	82491544	89074867	8	2
2_S2_C159	chr2	89324867	196111610	2	2
2_S2_C159	chr2	196361610	242637536	2	1
2_S2_C159	chr3	1	89999669	2	0
2_S2_C159	chr3	90249669	197339330	2	2
2_S2_C159	chr4	1	8680548	1	1
2_S2_C159	chr4	8930548	48806634	2	0
2_S2_C159	chr4	49056634	80783051	2	1
2_S2_C159	chr4	81033051	163584523	2	1
2_S2_C159	chr4	163834523	190845177	3	2
2_S2_C159	chr5	1	1482027	4	1
2_S2_C159	chr5	1732027	45951245	2	2
2_S2_C159	chr5	46201245	159987445	2	0
2_S2_C159	chr5	160237445	180599194	4	0
2_S2_C159	chr6	1	40753750	2	2
2_S2_C159	chr6	41003750	46943077	9	1
2_S2_C159	chr6	47193077	57484444	4	2
2_S2_C159	chr6	57734444	95211510	2	2
2_S2_C159	chr6	95461510	158711367	2	1
2_S2_C159	chr6	158961367	170483369	2	2
2_S2_C159	chr7	1	2566124	2	2
2_S2_C159	chr7	2816124	52793484	2	2
2_S2_C159	chr7	53043484	57344929	2	2
2_S2_C159	chr7	57594929	78997265	2	2
2_S2_C159	chr7	79247265	99384835	4	3
2_S2_C159	chr7	99634835	158953939	4	3
2_S2_C159	chr8	1	43464189	2	2
2_S2_C159	chr8	43714189	146232982	2	2
2_S2_C159	chr9	1	38455271	2	0
2_S2_C159	chr9	38705271	77484350	4	1
2_S2_C159	chr9	77734350	91201591	2	1
2_S2_C159	chr9	92318713	95194848	4	0
2_S2_C159	chr9	95444848	110089204	2	0
2_S2_C159	chr9	110339204	126253465	2	1
2_S2_C159	chr9	126503465	136798467	2	0
2_S2_C159	chr9	137048467	140652749	1	0
2_S2_C159	chr10	1	25935893	4	2
2_S2_C159	chr10	26185893	38238878	4	2
2_S2_C159	chr10	38488878	107406270	3	2
2_S2_C159	chr10	107656270	134971887	3	2
2_S2_C159	chr11	1	50467823	2	1
2_S2_C159	chr11	50717823	103641583	2	1
2_S2_C159	chr11	103891583	134714034	2	1
2_S2_C159	chr12	1	8895671	6	2
2_S2_C159	chr12	9145671	25168152	3	2
2_S2_C159	chr12	25418152	32876402	5	2
2_S2_C159	chr12	33126402	34541833	3	2
2_S2_C159	chr12	34791833	133124839	2	0
2_S2_C159	chr13	1	115048768	2	0
2_S2_C159	chr14	1	91377936	2	2
2_S2_C159	chr14	91627936	96629947	2	0
2_S2_C159	chr14	96879947	107118565	3	0
2_S2_C159	chr15	1	102279257	2	0
2_S2_C159	chr16	1	34866227	2	1
2_S2_C159	chr16	35116227	60796920	2	1
2_S2_C159	chr16	61046920	90104086	2	2
2_S2_C159	chr17	1	20917988	2	0
2_S2_C159	chr17	22037717	37744705	2	0
2_S2_C159	chr17	37994705	80950489	2	0
2_S2_C159	chr18	1	13869915	3	0
2_S2_C159	chr18	14119915	77797547	2	1
2_S2_C159	chr19	1	16309276	3	0
2_S2_C159	chr19	16559276	18965829	3	2
2_S2_C159	chr19	19215829	24113813	2	2
2_S2_C159	chr19	24363813	58800333	2	1
2_S2_C159	chr20	1	25388095	2	2
2_S2_C159	chr20	25638095	62119280	2	2
2_S2_C159	chr21	1	47879225	2	1
2_S2_C159	chr22	1	50727844	2	0
2_S2_C159	chrX	2589197	45662873	2	0
2_S2_C159	chrX	45912873	58100939	2	0
2_S2_C159	chrX	69769132	154938160	3	0
2_S2_C160	chr1	1	20033345	2	0
2_S2_C160	chr1	20283345	104371959	2	1
2_S2_C160	chr1	104621959	118054841	2	0
2_S2_C160	chr1	118304841	120291655	5	2
2_S2_C160	chr1	120541655	188974205	3	2
2_S2_C160	chr1	189224205	248234141	2	1
2_S2_C160	chr2	1	20566626	4	3
2_S2_C160	chr2	20816626	22517503	3	2
2_S2_C160	chr2	22767503	82241544	2	1
2_S2_C160	chr2	82491544	89074867	8	2
2_S2_C160	chr2	89324867	196111610	2	2
2_S2_C160	chr2	196361610	242637536	2	1
2_S2_C160	chr3	1	89999669	2	0
2_S2_C160	chr3	90249669	197339330	2	2
2_S2_C160	chr4	1	8680548	2	0
2_S2_C160	chr4	8930548	48806634	2	0
2_S2_C160	chr4	49056634	80783051	2	1
2_S2_C160	chr4	81033051	163584523	2	1
2_S2_C160	chr4	163834523	190845177	3	2
2_S2_C160	chr5	1	1482027	3	2
2_S2_C160	chr5	1732027	45951245	2	2
2_S2_C160	chr5	46201245	159987445	2	0
2_S2_C160	chr5	160237445	180599194	3	1
2_S2_C160	chr6	1	40753750	2	2
2_S2_C160	chr6	41003750	46943077	9	2
2_S2_C160	chr6	47193077	57484444	4	2
2_S2_C160	chr6	57734444	95211510	2	2
2_S2_C160	chr6	95461510	158711367	2	1
2_S2_C160	chr6	158961367	170483369	2	2
2_S2_C160	chr7	1	2566124	3	2
2_S2_C160	chr7	2816124	52793484	2	2
2_S2_C160	chr7	53043484	57344929	2	2
2_S2_C160	chr7	57594929	78997265	2	2
2_S2_C160	chr7	79247265	99384835	4	2
2_S2_C160	chr7	99634835	158953939	5	3
2_S2_C160	chr8	1	43464189	2	2
2_S2_C160	chr8	43714189	146232982	2	2
2_S2_C160	chr9	1	38455271	2	0
2_S2_C160	chr9	38705271	77484350	4	2
2_S2_C160	chr9	77734350	91201591	2	2
2_S2_C160	chr9	92318713	95194848	4	0
2_S2_C160	chr9	95444848	110089204	2	0
2_S2_C160	chr9	110339204	126253465	2	2
2_S2_C160	chr9	126503465	136798467	2	0
2_S2_C160	chr9	137048467	140652749	1	0
2_S2_C160	chr10	1	25935893	5	2
2_S2_C160	chr10	26185893	38238878	4	2
2_S2_C160	chr10	38488878	107406270	3	2
2_S2_C160	chr10	107656270	134971887	3	2
2_S2_C160	chr11	1	50467823	2	1
2_S2_C160	chr11	50717823	103641583	2	1
2_S2_C160	chr11	103891583	134714034	2	1
2_S2_C160	chr12	1	8895671	6	2
2_S2_C160	chr12	9145671	25168152	3	2
2_S2_C160	chr12	25418152	32876402	4	2
2_S2_C160	chr12	33126402	34541833	2	2
2_S2_C160	chr12	34791833	133124839	2	0
2_S2_C160	chr13	1	115048768	2	0
2_S2_C160	chr14	1	91377936	2	2
2_S2_C160	chr14	91627936	96629947	2	0
2_S2_C160	chr14	96879947	107118565	3	0
2_S2_C160	chr15	1	102279257	2	0
2_S2_C160	chr16	1	34866227	2	1
2_S2_C160	chr16	35116227	60796920	2	1
2_S2_C160	chr16	61046920	90104086	2	2
2_S2_C160	chr17	1	20917988	2	0
2_S2_C160	chr17	22037717	37744705	2	0
2_S2_C160	chr17	37994705	80950489	2	0
2_S2_C160	chr18	1	13869915	3	0
2_S2_C160	chr18	14119915	77797547	2	1
2_S2_C160	chr19	1	16309276	1	0
2_S2_C160	chr19	16559276	18965829	2	2
2_S2_C160	chr19	19215829	24113813	1	1
2_S2_C160	chr19	24363813	58800333	1	1
2_S2_C160	chr20	1	25388095	2	2
2_S2_C160	chr20	25638095	62119280	2	2
2_S2_C160	chr21	1	47879225	2	1
2_S2_C160	chr22	1	50727844	2	0
2_S2_C160	chrX	2589197	45662873	2	0
2_S2_C160	chrX	45912873	58100939	2	0
2_S2_C160	chrX	69769132	154938160	3	0
2_S2_C161	chr1	1	20033345	2	0
2_S2_C161	chr1	20283345	104371959	2	1
2_S2_C161	chr1	104621959	118054841	2	0
2_S2_C161	chr1	118304841	120291655	5	2
2_S2_C161	chr1	120541655	188974205	3	2
2_S2_C161	chr1	189224205	248234141	2	1
2_S2_C161	chr2	1	20566626	4	3
2_S2_C161	chr2	20816626	22517503	3	2
2_S2_C161	chr2	22767503	82241544	2	1
2_S2_C161	chr2	82491544	89074867	8	2
2_S2_C161	chr2	89324867	196111610	2	2
2_S2_C161	chr2	196361610	242637536	2	1
2_S2_C161	chr3	1	89999669	2	0
2_S2_C161	chr3	90249669	197339330	2	2
2_S2_C161	chr4	1	8680548	2	0
2_S2_C161	chr4	8930548	48806634	2	0
2_S2_C161	chr4	49056634	80783051	2	1
2_S2_C161	chr4	81033051	163584523	2	1
2_S2_C161	chr4	163834523	190845177	3	2
2_S2_C161	chr5	1	1482027	4	1
2_S2_C161	chr5	1732027	45951245	2	2
2_S2_C161	chr5	46201245	159987445	2	0
2_S2_C161	chr5	160237445	180599194	4	0
2_S2_C161	chr6	1	40753750	2	2
2_S2_C161	chr6	41003750	46943077	8	2
2_S2_C161	chr6	47193077	57484444	4	2
2_S2_C161	chr6	57734444	95211510	2	2
2_S2_C161	chr6	95461510	158711367	2	1
2_S2_C161	chr6	158961367	170483369	2	2
2_S2_C161	chr7	1	2566124	3	2
2_S2_C161	chr7	2816124	52793484	2	2
2_S2_C161	chr7	53043484	57344929	3	1
2_S2_C161	chr7	57594929	78997265	2	2
2_S2_C161	chr7	79247265	99384835	4	3
2_S2_C161	chr7	99634835	158953939	5	3
2_S2_C161	chr8	1	43464189	2	2
2_S2_C161	chr8	43714189	146232982	2	2
2_S2_C161	chr9	1	38455271	2	0
2_S2_C161	chr9	38705271	77484350	4	1
2_S2_C161	chr9	77734350	91201591	2	1
2_S2_C161	chr9	92318713	95194848	3	0
2_S2_C161	chr9	95444848	110089204	2	0
2_S2_C161	chr9	110339204	126253465	2	1
2_S2_C161	chr9	126503465	136798467	2	0
2_S2_C161	chr9	137048467	140652749	1	0
2_S2_C161	chr10	1	25935893	4	2
2_S2_C161	chr10	26185893	38238878	3	2
2_S2_C161	chr10	38488878	107406270	3	2
2_S2_C161	chr10	107656270	134971887	3	2
2_S2_C161	chr11	1	50467823	2	1
2_S2_C161	chr11	50717823	103641583	2	1
2_S2_C161	chr11	103891583	134714034	2	1
2_S2_C161	chr12	1	8895671	6	2
2_S2_C161	chr12	9145671	25168152	3	2
2_S2_C161	chr12	25418152	32876402	5	2
2_S2_C161	chr12	33126402	34541833	2	2
2_S2_C161	chr12	34791833	133124839	2	0
2_S2_C161	chr13	1	115048768	2	0
2_S2_C161	chr14	1	91377936	2	2
2_S2_C161	chr14	91627936	96629947	2	0
2_S2_C161	chr14	96879947	107118565	3	0
2_S2_C161	chr15	1	102279257	2	0
2_S2_C161	chr16	1	34866227	2	1
2_S2_C161	chr16	35116227	60796920	2	1
2_S2_C161	chr16	61046920	90104086	2	2
2_S2_C161	chr17	1	20917988	2	0
2_S2_C161	chr17	22037717	37744705	2	0
2_S2_C161	chr17	37994705	80950489	2	0
2_S2_C161	chr18	1	13869915	3	0
2_S2_C161	chr18	14119915	77797547	2	1
2_S2_C161	chr19	1	16309276	1	0
2_S2_C161	chr19	16559276	18965829	2	2
2_S2_C161	chr19	19215829	24113813	1	1
2_S2_C161	chr19	24363813	58800333	1	1
2_S2_C161	chr20	1	25388095	2	2
2_S2_C161	chr20	25638095	62119280	2	2
2_S2_C161	chr21	1	47879225	2	1
2_S2_C161	chr22	1	50727844	2	0
2_S2_C161	chrX	2589197	45662873	2	0
2_S2_C161	chrX	45912873	58100939	2	0
2_S2_C161	chrX	69769132	154938160	3	0
2_S2_C162	chr1	1	20033345	2	0
2_S2_C162	chr1	20283345	104371959	2	1
2_S2_C162	chr1	104621959	118054841	2	0
2_S2_C162	chr1	118304841	120291655	7	2
2_S2_C162	chr1	120541655	188974205	3	2
2_S2_C162	chr1	189224205	248234141	2	1
2_S2_C162	chr2	1	20566626	4	3
